path	Transcription
../resampled_audio/re_LJ016-0037.wav	with only a short interval between it and the wall supported by a horizontal iron railing with upright points
../resampled_audio/re_LJ011-0063.wav	fauntleroy was not entirely dependent upon the ordinary for ghostly counsel in his extremity
../resampled_audio/re_LJ009-0199.wav	about this time i find that the bodies of two murderers clench and mackay
../resampled_audio/re_LJ030-0032.wav	dallas police stood at intervals along the fence and dallas plain clothes men mixed in the crowd
../resampled_audio/re_LJ048-0127.wav	as those followed in  during a trip to dallas by president roosevelt
../resampled_audio/re_LJ016-0302.wav	he after failing once to cut the rope made a second attempt more successfully and the body of müller disappeared from view
../resampled_audio/re_LJ030-0241.wav	president johnson emphasized youngblood's instantaneous reaction after the first shot
../resampled_audio/re_LJ010-0309.wav	during these numerous and trying difficulties  it is mr fauntleroy who speaks 
../resampled_audio/re_LJ015-0199.wav	the improved methods of locomotion had put a stop to these depredations people traveled in company as a rule
../resampled_audio/re_LJ044-0098.wav	he did not think oswald looked like the quote type end quote that he would have expected to find associating with a group such as the fair play for cuba committee
../resampled_audio/re_LJ029-0127.wav	elm street was to be reached from main by turning right at houston
../resampled_audio/re_LJ012-0144.wav	and passed it on to solomons by his daughter a widow named abrahams
../resampled_audio/re_LJ011-0062.wav	if the law of this country can receive such a sacrifice my death will render to heaven an innocent man and to earth a repentant sinner
../resampled_audio/re_LJ002-0013.wav	till  the lowest point was touched of  debtors and  felons or  in all
../resampled_audio/re_LJ045-0023.wav	oswald's writings and his reading habits indicate that he had an extreme dislike of the right wing an attitude most clearly reflected by his attempt
../resampled_audio/re_LJ028-0367.wav	the priests of the temple of bel so a story tells us
../resampled_audio/re_LJ039-0073.wav	when you shoot at  feet or  feet which is less than a hundred yards with a telescopic sight
../resampled_audio/re_LJ010-0271.wav	a visit to the father's residence was followed by the arrest of the son who had by this time returned
../resampled_audio/re_LJ045-0029.wav	the sole exception was the weekend of november  to   the weekend before the assassination
../resampled_audio/re_LJ021-0092.wav	first the legislative or policy making function
../resampled_audio/re_LJ042-0189.wav	but one with union communes
../resampled_audio/re_LJ047-0069.wav	that the oswalds were living at  neely street in dallas
../resampled_audio/re_LJ005-0057.wav	was introduced as early as  by mr blackburn
../resampled_audio/re_LJ035-0155.wav	the only exit from the office in the direction oswald was moving was through the door to the front stairway
../resampled_audio/re_LJ014-0146.wav	they had to handcuff her by force against the most violent resistance and still she raged and stormed
../resampled_audio/re_LJ025-0047.wav	the plant withdraws water and carbonic acid from the atmosphere the animal contributes both to it
../resampled_audio/re_LJ003-0193.wav	once during the long illness of george iii as many as one hundred were there waiting the report as it was called
../resampled_audio/re_LJ005-0236.wav	they were not confined apart from each other but were crowded thirty or forty together in the press yard
../resampled_audio/re_LJ012-0138.wav	they also ascertained that a goldrefiner
../resampled_audio/re_LJ047-0208.wav	been courtmartialed for illegal possession of a gun of a handgun in the marines
../resampled_audio/re_LJ029-0161.wav	from the airport the president's party will proceed to mockingbird lane to lemmon and then to turtle creek turning south to cedar springs
../resampled_audio/re_LJ031-0170.wav	during the drive vice president johnson at youngblood's instruction kept below window level
../resampled_audio/re_LJ019-0077.wav	there was an absolute want of uniformity in dietaries in some prisons it was too liberal in others too low
../resampled_audio/re_LJ046-0093.wav	and accepts the necessary security precautions which they recommend
../resampled_audio/re_LJ041-0185.wav	thornley also believed that oswald's marxist beliefs led to an extraordinary view of history under which quote he looked upon the eyes of future people
../resampled_audio/re_LJ002-0138.wav	and four common councilmen to hold courts of requests or courts of conscience to hear and determine all causes of debt
../resampled_audio/re_LJ050-0128.wav	much useful information will come to the attention of local law enforcement agencies in the regular course of their activities
../resampled_audio/re_LJ007-0170.wav	that in this vast metropolis the center of wealth civilization and information
../resampled_audio/re_LJ030-0122.wav	to the right side of the president's car
../resampled_audio/re_LJ041-0023.wav	and quote arthor abear end quote most likely arthur hebert a classmate who has said that he did not know oswald well
../resampled_audio/re_LJ022-0094.wav	in whose field the project falls and also to notify another agency which i am creating  a progress division
../resampled_audio/re_LJ034-0087.wav	kaiser identified it as the clipboard which oswald had appropriated from him when oswald came to work at the depository
../resampled_audio/re_LJ047-0236.wav	was capable or potentially an assassin of the president of the united states end quote
../resampled_audio/re_LJ026-0002.wav	life processes part one
../resampled_audio/re_LJ012-0270.wav	she had realized all her effects and brought them with her furniture to greenacre's lodgings the two when married were to emigrate to hudson's bay
../resampled_audio/re_LJ004-0246.wav	they used their own tools and this without any dangerous consequences as regards facilitating the escape of others
../resampled_audio/re_LJ024-0009.wav	by bringing into the judicial system a steady and continuing stream of new and younger blood i hope first
../resampled_audio/re_LJ031-0001.wav	report of the president's commission on the assassination of president kennedy
../resampled_audio/re_LJ047-0148.wav	on october 
../resampled_audio/re_LJ037-0197.wav	and the return address was post office box  dallas texas
../resampled_audio/re_LJ007-0225.wav	i find it ordered that the ordinary of newgate be restricted from making any communications to the home office
../resampled_audio/re_LJ020-0107.wav	the grand secret of keeping house well and without worry lies in the art of packing and fitting different kinds of work and in picking up the minutes
../resampled_audio/re_LJ042-0136.wav	his attempt to renounce his citizenship had been an open expression of hostility against the united states and a profound rejection of his early life
../resampled_audio/re_LJ046-0225.wav	or crank visitors and furnished reports concerning any assassination or attempted assassination of a ruler or other major official anywhere in the world
../resampled_audio/re_LJ032-0044.wav	shows an imprint made by the cash register which recorded the receipt of $ on march  
../resampled_audio/re_LJ023-0051.wav	it is the american people themselves who are in the driver's seat
../resampled_audio/re_LJ005-0212.wav	and the prison allowance was still limited to bread and water
../resampled_audio/re_LJ010-0182.wav	the duchess of kent
../resampled_audio/re_LJ034-0145.wav	brennan had seen oswald's picture on television and he told the commission that whether this affected his identification quote is something i do not know
../resampled_audio/re_LJ015-0273.wav	but saward's operations were mainly directed to the fabrication and uttering of forged cheques
../resampled_audio/re_LJ022-0068.wav	another helpful feature of unemployment insurance is the incentive it will give to employers to plan more carefully
../resampled_audio/re_LJ035-0050.wav	with his revolver drawn baker opened the vestibule door and ran into the vestibule
../resampled_audio/re_LJ023-0093.wav	chief justice hughes said in a dissenting opinion that the majority opinion was a departure from sound principles
../resampled_audio/re_LJ050-0083.wav	information is requested also concerning individuals or groups who have demonstrated an interest in the president
../resampled_audio/re_LJ019-0151.wav	stated in evidence that he was visiting newgate one night when he heard a great disturbance in one of the day and sleeping rooms
../resampled_audio/re_LJ033-0165.wav	in all of the observations and physical tests that i made i found the bag and the paper sample were the same end quote
../resampled_audio/re_LJ050-0202.wav	lack of adequate resources is an unacceptable excuse for failing to improve advance precautions
../resampled_audio/re_LJ002-0118.wav	a table showing the figures for the year ending michaelmas 
../resampled_audio/re_LJ005-0026.wav	educates him under such a system for nothing while the virtuous simpleton who is on the other side of the wall is paying by the quarter for these attainments
../resampled_audio/re_LJ017-0217.wav	navigation and discipline could not be easy with such a nondescript crew
../resampled_audio/re_LJ029-0164.wav	also on november  the morning news reported that the president's motorcade would travel from love field along specified streets then
../resampled_audio/re_LJ027-0122.wav	but the vacillating policy in the matter of rudiments does not end here for it is shown in a still more aggravated form
../resampled_audio/re_LJ037-0249.wav	mrs earlene roberts the housekeeper at oswald's roominghouse and the last person known to have seen him before he reached th street and patton avenue
../resampled_audio/re_LJ019-0006.wav	laid it down that individuals might be confined separately and apart in single cells
../resampled_audio/re_LJ045-0091.wav	she said he was different from other people in quote at least his imagination his fantasy which was quite unfounded
../resampled_audio/re_LJ048-0213.wav	watching his car watching the sides watching the crowds giving advice or asking advice from the chief
../resampled_audio/re_LJ039-0149.wav	established that they had been previously loaded and ejected from the assassination rifle
../resampled_audio/re_LJ018-0109.wav	the aged but wary kerp the moment the plot was discovered vanished and was never more heard of
../resampled_audio/re_LJ036-0217.wav	as tippit reached the left front wheel the man pulled out a revolver and fired several shots
../resampled_audio/re_LJ026-0004.wav	yet there are many unicellular forms in which both kinds of nutrition go on at the same time
../resampled_audio/re_LJ012-0130.wav	brought in a manofwar from brazil had been transhipped at falmouth for conveyance to london
../resampled_audio/re_LJ007-0085.wav	at newgate and york castle as long as five years at ilchester and morpeth for seven years at warwick for eight years
../resampled_audio/re_LJ010-0091.wav	the heads of lord castlereagh and lord sidmouth being carried away in a bag
../resampled_audio/re_LJ001-0005.wav	the invention of movable metal letters in the middle of the fifteenth century may justly be considered as the invention of the art of printing
../resampled_audio/re_LJ004-0066.wav	or his health by forcing him at night into a damp unventilated cell with such crowds of companions as very speedily render the air foul and putrid
../resampled_audio/re_LJ002-0089.wav	 the female felons were deprived of part of the space which the architect had intended for them
../resampled_audio/re_LJ023-0031.wav	it was almost too late
../resampled_audio/re_LJ028-0307.wav	then let twenty days pass and at the end of that time station near the chaldasan gates a body of four thousand
../resampled_audio/re_LJ007-0050.wav	during the whole of which time the unhappy convicts who had but little hope of commutation were exposed to the mockery of their reckless associates
../resampled_audio/re_LJ049-0203.wav	so circumscribed it could not maintain the esprit de corps or the necessary alertness for this unique and challenging responsibility
../resampled_audio/re_LJ019-0176.wav	the wards had open fires but the separate cells were not warmed at all
../resampled_audio/re_LJ044-0019.wav	following his arrest he was interviewed by the police and at his own request by an agent of the fbi
../resampled_audio/re_LJ049-0157.wav	and special details protected him in washington on trips and at special functions
../resampled_audio/re_LJ018-0309.wav	where probably the money still remains
../resampled_audio/re_LJ006-0173.wav	he kept no daily journal of occurrences and nothing however important was recorded at the time
../resampled_audio/re_LJ036-0142.wav	whaley was somewhat imprecise as to where he unloaded his passenger
../resampled_audio/re_LJ045-0176.wav	the next morning he left for work before anyone else arose
../resampled_audio/re_LJ038-0267.wav	unless the missile or cartridge case can be identified as coming from a particular weapon to the exclusion of all others
../resampled_audio/re_LJ009-0056.wav	the last of the four is said to have been a clergyman of the church of england condemned for forgery a miserable old man in a tattered suit of black
../resampled_audio/re_LJ039-0047.wav	marina oswald speculated that the incident may have been unrelated to an actual threat
../resampled_audio/re_LJ005-0244.wav	which dealt with jails of all classes as well as transportation
../resampled_audio/re_LJ049-0043.wav	however these agents could not reach the president's car when it was traveling at an appreciable rate of speed
../resampled_audio/re_LJ027-0106.wav	other wellknown examples among vertebrates are vestiges of hind limbs in certain snakes reduced wings in the apteryx and ostriches
../resampled_audio/re_LJ002-0271.wav	the compters of ludgate giltspur street and the borough were discontinued as debtors' prisons as was newgate also
../resampled_audio/re_LJ004-0052.wav	which howard had eulogized some forty years before
../resampled_audio/re_LJ005-0229.wav	by another clause of the jail act two justices were to be appointed to visit the prison at least thrice in every quarter and oftener if occasion required
../resampled_audio/re_LJ038-0011.wav	a police car made a uturn and as the sirens grew fainter
../resampled_audio/re_LJ012-0259.wav	who had been missing since the previous christmas day
../resampled_audio/re_LJ021-0170.wav	complain that all we have done is unnecessary and subject to great risks
../resampled_audio/re_LJ038-0203.wav	he had quit these classes at least a week before the shooting which occurred on a wednesday night
../resampled_audio/re_LJ035-0058.wav	baker turned to truly and said quote do you know this man does he work here end quote
../resampled_audio/re_LJ022-0004.wav	in the many weeks since that time the congress has devoted itself to the arduous task of formulating legislation necessary to the country's welfare
../resampled_audio/re_LJ028-0356.wav	how much truth there may be in this interesting tale of herodotus we may never know
../resampled_audio/re_LJ038-0230.wav	the county jail is at the corner of houston and main streets quote right in the beginning of the city end quote after one travels through the underpass
../resampled_audio/re_LJ044-0111.wav	for anybody who is concerned about developments in cuba end quote
../resampled_audio/re_LJ025-0127.wav	i know of no test by which the reaction of the leaves of the sundew and of other plants to stimuli so fully and carefully studied by mr darwin
../resampled_audio/re_LJ042-0104.wav	after he returned to the united states
../resampled_audio/re_LJ043-0051.wav	he strongly put me in my place about buying things for his wife that he himself could not buy end quote
../resampled_audio/re_LJ043-0012.wav	in fact his relations with some of them particularly george bouhe became quite hostile
../resampled_audio/re_LJ027-0011.wav	it is moreover true that all living forms are but series of modifications and extensions of one single plan of structure
../resampled_audio/re_LJ002-0185.wav	the king's bench was a national prison in which were confined all debtors arrested for debt or for contempt of the court of the king's bench
../resampled_audio/re_LJ031-0048.wav	followed by quote more profuse bleeding end quote after some circulation was established
../resampled_audio/re_LJ049-0218.wav	between the secret service and the president and his family is contemplated
../resampled_audio/re_LJ003-0273.wav	i believe says mr bennet in the letter already largely quoted
../resampled_audio/re_LJ045-0017.wav	this meeting preceded by one day the attack on a e stevenson at the united nations day meeting at which he spoke
../resampled_audio/re_LJ010-0079.wav	and thus the conspiracy in which he was the prime mover took shape and came to a head
../resampled_audio/re_LJ040-0130.wav	and interviewed and observed by other members of the youth house staff
../resampled_audio/re_LJ027-0118.wav	for without waiting to dispute the wisdom of making dwarfed and useless structures merely for the whimsical motive assignedfor without waiting to dispute the wisdom of making dwarfed and useless structures merely for the whimsical motive assigned
../resampled_audio/re_LJ011-0158.wav	the two brothers started at once for liverpool where miss turner was at school with a mrs daulby
../resampled_audio/re_LJ019-0340.wav	the latter was rendered nearly impossible by the penalties imposed on persons bringing spirituous liquors into the jail
../resampled_audio/re_LJ006-0181.wav	it was the same old story  evil constantly in the ascendant the least criminal at the mercy of the most depraved
../resampled_audio/re_LJ040-0203.wav	but essentially a quote defensive rigid selfinvolved person
../resampled_audio/re_LJ019-0124.wav	thinking perhaps that prisoners so well disposed would cheerfully remain in jail of their own accord
../resampled_audio/re_LJ033-0161.wav	on the day of the assassination the dallas police obtained a sample of wrapping paper and tape
../resampled_audio/re_LJ045-0161.wav	he was upset over the fact that i would not answer him
../resampled_audio/re_LJ003-0333.wav	but here the recommendations touched at once upon the delicate subject of expense and it is clear that the committee hesitated on this score
../resampled_audio/re_LJ030-0226.wav	who did not believe that he could reach the president's car at the speed it was then traveling
../resampled_audio/re_LJ026-0149.wav	excretions which are lost by osmosis through the roots and the accumulated but useless mineral substances which are eliminated by leaf fall
../resampled_audio/re_LJ030-0171.wav	and the thought immediately crossed his mind that it was an assassination attempt
../resampled_audio/re_LJ037-0147.wav	it was the unanimous and unequivocal testimony of expert witnesses before the commission that these used cartridge cases were fired from the revolver
../resampled_audio/re_LJ032-0061.wav	as was a changeofaddress card dated may  
../resampled_audio/re_LJ016-0011.wav	the ladder was actually made of black sewingthread firmly and closely interwoven but white could not remove the bars
../resampled_audio/re_LJ028-0149.wav	using throughout for their cement hot bitumen and interposing a layer of wattled reeds at every thirtieth course of the bricks
../resampled_audio/re_LJ035-0176.wav	barnett estimated that approximately  minutes elapsed between the time he heard the last of the shots and the time he started guarding the front door
../resampled_audio/re_LJ035-0209.wav	at  pm
../resampled_audio/re_LJ007-0222.wav	much bitterness of feeling is evidently engendered and the corporation grows more and more angry with the inspectors
../resampled_audio/re_LJ050-0004.wav	general supervision of the secret service
../resampled_audio/re_LJ008-0317.wav	the fatal news was not always received in the same way
../resampled_audio/re_LJ003-0138.wav	though they could not force him to gamble he was compelled to drink
../resampled_audio/re_LJ008-0097.wav	no sooner was the job finished than halfadozen competitors appeared each offering the identical rope for sale at a shilling an inch
../resampled_audio/re_LJ001-0015.wav	the forms of printed letters should be beautiful and that their arrangement on the page should be reasonable and a help to the shapeliness of the letters themselves
../resampled_audio/re_LJ018-0074.wav	sattler probably misunderstood and he declared that the police officer had broken faith with him having moreover stated that
../resampled_audio/re_LJ023-0015.wav	to exact a pound of flesh was more sacred than the main objectives of the constitution to establish an enduring nation
../resampled_audio/re_LJ026-0016.wav	they ingest solid proteinaceous food
../resampled_audio/re_LJ009-0174.wav	in  the death penalty was practically limited to murder or attempts to murder
../resampled_audio/re_LJ045-0042.wav	he stated that the other girl rejected him partly because he was an american a fact that he said she had exploited he stated that quote
../resampled_audio/re_LJ014-0110.wav	at the first the boxes were impounded opened and found to contain many of o'connor's effects
../resampled_audio/re_LJ005-0252.wav	a committee was appointed under the presidency of the duke of richmond
../resampled_audio/re_LJ013-0213.wav	this seems to have decided courvoisier
../resampled_audio/re_LJ033-0155.wav	both concluded that the prints were the right palm and left index finger of lee oswald no other identifiable prints were found on the bag
../resampled_audio/re_LJ012-0151.wav	solomons cheated the whole lot by retaining half the gold in his possession and only giving an i o u for it
../resampled_audio/re_LJ035-0059.wav	truly replied yes
../resampled_audio/re_LJ013-0134.wav	and it was contended that these with the files were used to alter the marks on the plate
../resampled_audio/re_LJ004-0062.wav	and the reason is plain you have taken him from his home and have deprived him of the means of providing himself with the necessaries or comforts of life
../resampled_audio/re_LJ012-0121.wav	a part of the swag stolen from the bonded warehouse was thus recovered but it was supposed that a number of the stolen notes had perished in the fire
../resampled_audio/re_LJ004-0115.wav	infirmaries separating the sexes were also to be provided a chapel too and warm and cold baths
../resampled_audio/re_LJ017-0052.wav	his skin was extraordinarily fair his cheeks fresh and ruddy altogether his face though commonplace was not exactly ugly
../resampled_audio/re_LJ038-0118.wav	the aliases hidell and o h lee
../resampled_audio/re_LJ043-0173.wav	and the trail of evidence he left behind him on that occasion
../resampled_audio/re_LJ005-0266.wav	that food and fuel should be issued in kind and never provided by the prisoners themselves out of monies granted them
../resampled_audio/re_LJ030-0213.wav	hill heard a second shot proximately  seconds after the first which removed a portion of the president's head
../resampled_audio/re_LJ016-0395.wav	the diet of the condemned is the ordinary diet of the prison
../resampled_audio/re_LJ044-0039.wav	they said something about remodeling etc i'm sure you understand end quote
../resampled_audio/re_LJ008-0169.wav	she was killed but in the act of falling she forced her child into the arms of a man near her and implored him in god's name to save it
../resampled_audio/re_LJ037-0257.wav	scoggins thought it was lighter
../resampled_audio/re_LJ006-0227.wav	or his bedclothes were drawn away across the room
../resampled_audio/re_LJ028-0065.wav	eleven years later in  he destroyed the sacred hebrew city
../resampled_audio/re_LJ017-0017.wav	it is quite possible that catherine blandy who poisoned her father at the instigation of her lover
../resampled_audio/re_LJ031-0128.wav	and escorted them into parkland hospital through the emergency entrance
../resampled_audio/re_LJ049-0016.wav	the presidential limousine
../resampled_audio/re_LJ015-0224.wav	the difficulty was to get a copy of the second key
../resampled_audio/re_LJ014-0286.wav	the sentence of the court one of ten years' transportation struck the prisoner with dismay
../resampled_audio/re_LJ028-0365.wav	one of alexander's generals who for a time made it his home but he was a greek and cared little for things babylonian
../resampled_audio/re_LJ035-0190.wav	testified that after driving to parkland hospital he returned to the depository building about  minutes after the shooting
../resampled_audio/re_LJ011-0003.wav	sold out so large an amount of stock that he paid  a year in dividends to escape detection
../resampled_audio/re_LJ002-0293.wav	those who could pay nothing went as a matter of course to the common side
../resampled_audio/re_LJ019-0229.wav	this block was completed in  after which the hitherto unavoidable and longcontinued promiscuous association of prisoners
../resampled_audio/re_LJ002-0200.wav	the marshal was supposed to be resident either within the prison or the rules
../resampled_audio/re_LJ034-0062.wav	although a person could handle a carton and not leave identifiable prints
../resampled_audio/re_LJ035-0177.wav	according to barnett quote there were people going in and out end quote during this period
../resampled_audio/re_LJ033-0154.wav	and by arthur mandella a fingerprint expert with the new york city police department
../resampled_audio/re_LJ048-0088.wav	examination of these procedures shows that in most respects they were well conceived and ably executed by the personnel of the service
../resampled_audio/re_LJ029-0156.wav	the two dallas newspapers carried several reports of his motorcade route
../resampled_audio/re_LJ014-0117.wav	an examination of her boxes disclosed a quantity of o'connor's property
../resampled_audio/re_LJ025-0166.wav	but the weights of the carbon hydrogen oxygen nitrogen phosphorus sulfur and other elementary bodies contained in the beanplant
../resampled_audio/re_LJ050-0041.wav	this was the consequence of the service's lack of an adequate investigative staff
../resampled_audio/re_LJ040-0208.wav	carro reported that when questioned about his mother lee said quote
../resampled_audio/re_LJ028-0339.wav	he threw open the cissian and belian gates and admitted the enemy
../resampled_audio/re_LJ012-0094.wav	while the excitement was still fresh a new robbery of diamonds was committed at a bonded warehouse in the immediate neighborhood on custom house quay
../resampled_audio/re_LJ038-0138.wav	when asked about the curtain rod story oswald lied again
../resampled_audio/re_LJ035-0160.wav	reconstructing her movements mrs reid ran the distance three times and was timed in  minutes by stopwatch
../resampled_audio/re_LJ010-0134.wav	he roared out snatches of a song about death or liberty and just before he was turned off
../resampled_audio/re_LJ006-0019.wav	the first named had long been an active philanthropist devoting himself more particularly to the reformation of juvenile criminals
../resampled_audio/re_LJ041-0130.wav	probably his complaint was due to the fact that his discharge was not related to anything he had done while on active duty
../resampled_audio/re_LJ014-0187.wav	lerigo was also attracted by the noise of the row but after walking a few paces he felt dissatisfied and returned to the spot
../resampled_audio/re_LJ038-0036.wav	as mcdonald started to search oswald's waist for a gun he heard him say quote well it's all over now end quote
../resampled_audio/re_LJ025-0005.wav	the terms animal physiology plant physiology and human physiology are in common use and often suggest to the lay reader
../resampled_audio/re_LJ019-0329.wav	every prison was ordered to keep up an infirmary and the medical supervision was to be strict and continuous
../resampled_audio/re_LJ011-0261.wav	he was found guilty of an assault with intent and sentenced to transportation for fourteen years
../resampled_audio/re_LJ011-0228.wav	mr w wakefield served in a continental army and rose to the rank of colonel
../resampled_audio/re_LJ043-0120.wav	his fair play for cuba committee activities however made it more difficult for him to obtain other employment
../resampled_audio/re_LJ039-0032.wav	was on november  to  
../resampled_audio/re_LJ007-0181.wav	a committee of aldermen was forthwith appointed to report upon the inspectors' report
../resampled_audio/re_LJ039-0096.wav	this is a definite advantage to the shooter the vehicle moving directly away from him and the downgrade of the street and he being in an elevated position
../resampled_audio/re_LJ045-0246.wav	he sought for himself a place in history  a role as the great man who would be recognized as having been in advance of his times
../resampled_audio/re_LJ043-0164.wav	and his role would have been made clear by the evidence which he had left behind
../resampled_audio/re_LJ017-0118.wav	and it was on the entire absence of the latter that the defense was principally based when palmer was brought to trial
../resampled_audio/re_LJ034-0215.wav	which entered the back of the president's neck
../resampled_audio/re_LJ016-0291.wav	sharpers thieves gamblers betting men the outsiders of the boxing ring
../resampled_audio/re_LJ030-0174.wav	unable to see the president as he turned to the right
../resampled_audio/re_LJ031-0118.wav	the wound on the back of the wrist was left partially open for draining and the wound on the palm side was enlarged cleansed and closed
../resampled_audio/re_LJ009-0213.wav	the procession traversed ratcliffe twice halting for a quarter of an hour in front of the victims' dwelling
../resampled_audio/re_LJ043-0103.wav	in any event oswald was discharged on april   ostensibly because of his inefficiency and difficult personality
../resampled_audio/re_LJ016-0227.wav	whose business it was to provide the rope and do the pinioning and who was paid a fee of five shillings
../resampled_audio/re_LJ040-0226.wav	i couldn't in all honesty sincerely say such a thing
../resampled_audio/re_LJ008-0217.wav	a throng of people whom neither rain snow storm nor darkness ever hindered from attending the show
../resampled_audio/re_LJ041-0099.wav	powers believed that when oswald arrived in japan he acquired a girlfriend quote
../resampled_audio/re_LJ016-0166.wav	and surgical opinion stated that the stoppage of circulation was the cause of death
../resampled_audio/re_LJ050-0261.wav	from many government agencies including the department of defense and the president's office of science and technology
../resampled_audio/re_LJ048-0044.wav	the knowledge of his defection his arrogance and hostility to the united states
../resampled_audio/re_LJ038-0281.wav	in the absence of very definite negative evidence i think it is permissible to say that in an exhibit such as 
../resampled_audio/re_LJ010-0103.wav	nine of the latter were captured with all the war material cutlasses pistols handgrenades and ammunition
../resampled_audio/re_LJ012-0261.wav	this brought suspicion on to a certain james greenacre
../resampled_audio/re_LJ005-0234.wav	the visits of friends was once more unreservedly allowed and these incomers freely brought in extra provisions and beer
../resampled_audio/re_LJ013-0136.wav	several pawnbrokers were subpoenaed and obliged to surrender plate to the extent in some cases of a couple of dozen of spoons or forks
../resampled_audio/re_LJ023-0011.wav	today's recovery proves how right that policy was
../resampled_audio/re_LJ012-0179.wav	the others followed and on overtaking thurtell found he had done the job alone in a retired part of the road known as gill's hill lane
../resampled_audio/re_LJ024-0058.wav	or make independent on upon the desire or prejudice of any individual justice
../resampled_audio/re_LJ004-0194.wav	no irons were worn except as a punishment
../resampled_audio/re_LJ010-0147.wav	it was a form of high treason not unknown in earlier reigns in  a mad woman margaret nicholson
../resampled_audio/re_LJ001-0183.wav	therefore granted welldesigned type due spacing of the lines and words and proper position of the page on the paper
../resampled_audio/re_LJ001-0118.wav	in no characters is the contrast between the ugly and vulgar illegibility of the modern type
../resampled_audio/re_LJ028-0263.wav	these alone were allowed to live while all the rest were brought to one place and strangled
../resampled_audio/re_LJ022-0055.wav	the second is to establish the practical means to help those who are unemployed in this present emergency
../resampled_audio/re_LJ017-0169.wav	the home secretary in a letter to the lord chief baron stated that quote although the facts are full of suspicion against smethurst
../resampled_audio/re_LJ036-0180.wav	mrs roberts testified that on thursday november  oswald did not come home
../resampled_audio/re_LJ031-0159.wav	to institute strict security measures for the presidential aircraft the airport terminal and the surrounding area
../resampled_audio/re_LJ036-0202.wav	at  pm tippit reported that he was in the central oak cliff area at lancaster and eighth
../resampled_audio/re_LJ049-0041.wav	in the protection of the president if the presidential car permitted immediate access to the president by a secret service agent at the first sign of danger
../resampled_audio/re_LJ034-0034.wav	lieutenant day of the dallas police dusted this carton with powder and developed a palmprint on the top edge of the carton on the side nearest the window
../resampled_audio/re_LJ024-0056.wav	that we encourage the retirement of elderly judges by offering them a life pension at full salary
../resampled_audio/re_LJ022-0088.wav	they will be sent to an allotment division composed of representatives of the more important governmental agencies
../resampled_audio/re_LJ027-0180.wav	the general similarity of the three series is complete
../resampled_audio/re_LJ033-0112.wav	measured  inches
../resampled_audio/re_LJ014-0152.wav	on reaching the condemned cell she threw herself upon the floor and shrieked in an hysterical agony of tears
../resampled_audio/re_LJ044-0231.wav	while some of castro's more severe criticisms of president kennedy might have led oswald to believe that he would be well received in cuba
../resampled_audio/re_LJ042-0038.wav	and religion and education are used as a tool to suppress what would otherwise be a population questioning their government's unfair
../resampled_audio/re_LJ005-0242.wav	in the year immediately preceding this parliament was too busy with the great question of its own reform to spare much time for domestic legislation
../resampled_audio/re_LJ034-0057.wav	in evaluating the significance of these fingerprint and palmprint identifications
../resampled_audio/re_LJ015-0215.wav	the safes while on the line en route between london and folkestone were in the guard's van
../resampled_audio/re_LJ021-0183.wav	is it not a fact that ever since the year 
../resampled_audio/re_LJ039-0167.wav	using the assassination rifle mounted with the telescopic sight three marksmen rated as master by the national rifle association
../resampled_audio/re_LJ002-0009.wav	on the th april in the following year
../resampled_audio/re_LJ046-0001.wav	report of the president's commission on the assassination of president kennedy the warren commission report by
../resampled_audio/re_LJ016-0057.wav	as his coat was an encumbrance he left it on the top of the third house in newgate street and thus in shirtsleeves barefoot and bareheaded
../resampled_audio/re_LJ007-0177.wav	we trust however that the day is at hand when this stain will be removed from the character of the city of london
../resampled_audio/re_LJ002-0338.wav	only now and again in extreme cases an unusually nasty companion was stripped haled to the pump
../resampled_audio/re_LJ050-0066.wav	the volume of references to the secret service has increased substantially since the new instructions went into effect
../resampled_audio/re_LJ038-0166.wav	an active and controversial figure on the american political scene since his resignation from the us army in 
../resampled_audio/re_LJ014-0103.wav	beneath them was a layer of fresh mortar beneath that a lot of loose earth amongst which a stocking was turned up and presently a human toe
../resampled_audio/re_LJ047-0060.wav	fain had been assigned to see marina oswald at an appropriate time
../resampled_audio/re_LJ030-0119.wav	the crowds were so dense that special agent clinton j hill
../resampled_audio/re_LJ019-0228.wav	it also contained eleven reception cells six punishment cells and a couple of cells for condemned criminals
../resampled_audio/re_LJ005-0124.wav	most of the local authorities embarked into considerable expenditure determined to rebuild their jails de novo on the most approved pattern
../resampled_audio/re_LJ004-0162.wav	it was a scene of infernal passions and distresses says buxton which few have imagination sufficient to picture
../resampled_audio/re_LJ004-0145.wav	at guildford prison which mr buxton also visited in 
../resampled_audio/re_LJ031-0224.wav	with a sizable metal fragment lying just above the right eye
../resampled_audio/re_LJ042-0023.wav	and that he went there quote only to find freedom i could never have been personally happy in the us end quote
../resampled_audio/re_LJ033-0104.wav	when frazier entered the building he did not see oswald
../resampled_audio/re_LJ006-0070.wav	where they inevitably meet with further contamination from the society of the most abandoned and incorrigible inmates of the jail
../resampled_audio/re_LJ031-0226.wav	the autopsy also disclosed a wound near the base of the back of president kennedy's neck slightly to the right of his spine
../resampled_audio/re_LJ033-0083.wav	oswald gripped the bag in his right hand near the top quote it tapered like this as he hugged it in his hand
../resampled_audio/re_LJ044-0020.wav	on august   he appeared briefly on a radio program and on august  
